drug_id,dci,position
4042,Acénocoumarol,1
4043,Escitalopram,1
4044,Escitalopram,1
4045,Escitalopram,1
4046,Prednisolone,1
4047,Betamethasone,1
4047,Acide salicylique,2
4048,Betamethasone,1
4048,Acide salicylique,2
4049,Betamethasone,1
4050,Betamethasone,1
4051,DROSPIRENONE,1
4052,Diosmectite,1
4053,Emulsion lipidique,1
4053,Acides aminés,2
4053,Glucose,3
4054,Emulsion lipidique,1
4054,Acides aminés,2
4054,Glucose,3
4055,Amoxicilline,1
4055,Acide clavulanique,2
4056,Amoxicilline,1
4056,Acide clavulanique,2
4057,Amoxicilline,1
4057,Acide clavulanique,2
4058,Amoxicilline,1
4058,Acide clavulanique,2
4059,Amoxicilline,1
4059,Acide clavulanique,2
4060,Amoxicilline,1
4060,Acide clavulanique,2
4061,Amoxicilline,1
4061,Acide clavulanique,2
4062,Indapamide,1
4063,Indapamide,1
4064,Solifénacine,1
4065,Solifénacine,1
4066,Amisulpride,1
4067,Amisulpride,1
4068,Amisulpride,1
4069,Amisulpride,1
4070,Amisulpride,1
4071,Amisulpride,1
4072,Methylprednisolone,1
4073,Methylprednisolone,1
4074,Prednisolone,1
4075,Lanreotide,1
4076,ACTIFS NATURELS,1
4077,Extrait sec de Valériane,1
4077,Extrait sec de Mélisse,2
4078,Sofosbuvir,1
4079,Acide Salicylique,1
4079,Chlorhéxidine,2
4080,Sorafenib,1
4081,TOSYLATE DE SORAFENIB,1
4082,Sorbitol,1
4082,Phosphate disodique,2
4082,Sulfate de sodium Anhydre,3
4083,Sorbitol,1
4083,Phosphate disodique anhydre,2
4083,Sulfate de sodium anhydre,3
4084,Isotrétinoïne,1
4085,Isotrétinoïne,1
4086,Thiophéne carboxylate de sodium,1
4087,Sunitinib,1
4088,Sunitinib,1
4089,Sunitinib,1
4090,Phloroglucinol,1
4090,Triméthylphloroglucinol,2
4091,Phloroglucinol,1
4091,Triméthylphloroglucinol,2
4092,Phloroglucinol,1
4092,Triméthylphloroglucinol,2
4093,Magnésium,1
4093,Saccharomyces cerevisiae,2
4094,Magnésium,1
4094,Saccharomyces cerevisiae,2
4095,Otilonium,1
4096,Mebeverine,1
4097,Mebeverine,1
4098,Trimébutine,1
4099,Ciprofloxacine,1
4100,Ciprofloxacine,1
4101,Ciprofloxacine,1
4102,Ciprofloxacine,1
4103,Ciprofloxacine,1
4104,Ciprofloxacine,1
4105,Ciprofloxacine,1
4106,Spiramycine,1
4107,Spiramycine,1
4108,Olodatérol,1
4108,tiotropium,2
4109,Spiramycine,1
4110,Spiramycine,1
4111,Spiramycine,1
4112,Spiramycine,1
4112,Métronidazole,2
4113,Tiotropium,1
4114,Eskétamine,1
4115,Sofosbuvir,1
4116,Tianeptine,1
4117,Metformine,1
4118,Metformine,1
4119,Levodopa,1
4119,Carbidopa,2
4119,Entacapone,3
4120,Lévodopa,1
4120,Carbidopa,2
4120,Entacapone,3
4121,Levodopa,1
4121,Carbidopa,2
4121,Entacapone,3
4122,Virus de la fièvre jaune atténué,1
4123,Fenofibrate,1
4124,Atorvastatine,1
4125,Atorvastatine,1
4126,Atorvastatine,1
4127,Atorvastatine,1
4128,Atorvastatine,1
4129,"Vitamine C, Fumarate de fer, Vitamine B9",1
4130,Amoxicilline,1
4131,Amoxicilline,1
4132,Amoxicilline,1
4133,Amoxicilline,1
4134,Amoxicilline,1
4135,Amoxicilline,1
4136,Amoxicilline,1
4137,Phenoximethylpenicilline benzathine,1
4138,Phenoximethylpenicilline benzathine,1
4139,Phenoximethylpenicilline benzathine,1
4140,Valsartan,1
4141,Valsartan,1
4142,Simvastatine,1
4143,Simvastatine,1
4144,Simvastatine,1
4145,Simvastatine,1
4146,Simvastatine,1
4147,Moxifloxacine,1
4148,Ustekinumab,1
4149,Ustekinumab,1
4150,Ustekinumab,1
4151,Dexamethasone,1
4151,Oxytétracycline,2
4152,Desogestrel,1
4152,Ethinylestradiol,2
4153,"Chlorure de sodium (1,25 g)",1
4153,"Chlorure de potassium (1,80 g)",2
4153,"Chlorure de magnésium 6H20 (0,51 g)",3
4153,"Dihydrogénophosphate de sodium 2H20 (1,14 g)",4
4153,"Lactate de sodium 50 % en solution (5,60 g)",5
4153,"Glucose monohydraté pour administration parentérale (55,00g)",6
4154,Ergocalciférol,1
4155,Ergocalciférol,1
4156,Zolpidem,1
4157,Citrulline malate,1
4158,Citruline malate,1
4159,"Fenugrec, acérola, vitamines et fer",1
4160,Malate de citrulline,1
4160,ginseng,2
4160,magnésium,3
4160,vitamine B2,4
4160,vitamine B3,5
4161,Régorafénib,1
4162,Préparation homéopathique,1
4163,Étoricoxib,1
4164,Étoricoxib,1
4165,Étoricoxib,1
4166,Étoricoxib,1
4167,Étoricoxib,1
4168,Atomoxetine,1
4169,Atomoxetine,1
4170,Atomoxetine,1
4171,Atomoxetine,1
4172,Valériane,1
4172,Mélisse,2
4173,ALCOOL DICHLOROBENZYLIQUE,1
4173,AMYLMETACRESOL,2
4174,Alcool dichlorobenzylique,1
4174,Amylmetacresol,2
4175,ALCOOL DICHLOROBENZYLIQUE,1
4175,AMYLMETACRESOL,2
4176,Alcool dichlorobenzylique,1
4176,Amylmetacresol,2
4177,Alcool dichlorobenzylique,1
4177,Amylmetacresol,2
4177,Acide ascorbique,3
4177,Ascorbate de sodium,4
4178,Alcool dichlorobenzylique,1
4178,Amylmetacresol,2
4179,Amoxicilline,1
4180,Amoxicilline,1
4181,Amoxicilline,1
4182,Amoxicilline,1
4183,Amoxicilline,1
4184,Amoxicilline,1
4185,Amoxicilline,1
4186,Amoxicilline,1
4187,Amoxicilline,1
4188,Amoxicilline,1
4189,Amoxicilline,1
4190,Etifoxine,1
4191,Chondroïtine,1
4192,Fer,1
4192,Vitamine B12,2
4193,LIPOFER® Microcapsules apportant 14 mg de fer élément et 60 mg de vitamine C.,1
4194,Eau de mer enrichie en soufre,1
4195,Eau de mer,1
4196,Eau de mer enrichie en soufre,1
4197,Thiamphénicol,1
4198,Thiamphénicol,1
4199,Amlodipine,1
4199,Valsartan,2
4200,Amlodipine,1
4200,Valsartan,2
4201,Amlodipine,1
4201,valsartan,2
4202,Amlodipine,1
4202,Valsartan,2
4203,Amlodipine,1
4203,Valsartan,2
4204,Amlodipine,1
4204,Valsartan,2
4205,Amlodipine,1
4205,Valsartan,2
4206,Amlodipine,1
4206,Valsartan,2
4207,Amlodipine,1
4207,Valsartan,2
4208,Valsartan,1
4208,Amlodipine,2
4208,hydrochlorothiazide,3
4209,Amlodipine,1
4209,Valsartan,2
4209,hydrochlorothiazide,3
4210,Valsartan,1
4210,Amlodipine,2
4210,hydrochlorothiazide,3
4211,Valsartan,1
4211,Amlodipine,2
4211,hydrochlorothiazide,3
4212,Valsartan,1
4212,Amlodipine,2
4212,hydrochlorothiazide,3
4213,Amlodipine,1
4213,Valsartan,2
4213,hydrochlorothiazide,3
4214,Valsartan,1
4214,Amlodipine,2
4214,hydrochlorothiazide,3
4215,Valsartan,1
4215,amlodipine,2
4215,hydrochlorothiazide,3
4216,Amlodipine,1
4216,Valsartan,2
4216,hydrochlorothiazide,3
4217,Amlodipine,1
4217,Valsartan,2
4217,hydrochlorothiazide,3
4218,Amlodipine,1
4218,Valsartan,2
4218,hydrochlorothiazide,3
4219,Valsartan,1
4219,Amlodipine,2
4219,hydrochlorothiazide,3
4220,Insuline glargine,1
4220,Lixisenatide,2
4221,Insuline glargine,1
4221,Lixisenatide,2
4222,Sulpiride,1
4223,Sulpiride,1
4224,Sulpiride,1
4225,Cholécalciférol ( Vitamine D3 ),1
4226,Radis noir,1
4226,Chardon marie,2
4226,Artichaut,3
4226,Gentiane,4
4227,Vitamines,1
4227,Minéraux,2
4227,Oligo-éléments,3
4228,Vitamines,1
4228,Minéraux,2
4228,Oligo-éléments,3
4229,Vitamines,1
4229,ménéraux,2
4229,oligo-éléments,3
4231,Complexe vitaminés,1
4232,Complexe Vitamines / Mineraux,1
4233,Complexe vitaminé et minéraux,1
4234,Complexe vitaminé et minéraux,1
4235,Lévocétirizine,1
4236,Lévocétirizine,1
4237,Lévocétirizine,1
4238,Hydroxyde d'aluminium,1
4238,Hydroxyde de magnésium,2
4239,Fluconazole,1
4240,Fluconazole,1
4241,Fluconazole,1
4242,Fluconazole,1
4243,Acide tiaprofénique,1
4244,Acide tiaprofénique,1
4245,Sunitinib,1
4246,Sunitinib,1
4247,Sunitinib,1
4248,Rosuvastatine,1
4249,Rosuvastatine,1
4250,Rosuvastatine,1
4251,Rosuvastatine,1
4252,Rosuvastatine,1
4252,Ezetimibe,2
4253,Rosuvastatine,1
4253,Ezetimibe,2
4254,"Complément alimentaire à base d'oméga 3, lutéine, zéaxanthine et zinc",1
4261,Budesonide,1
4261,Formotérol,2
4262,Budesonide,1
4262,Formotérol,2
4263,Budesonide,1
4263,Formotérol,2
4265,Vaccin pneumococcique osidique conjugué,1
4266,Lamotrigine,1
4267,Lamotrigine,1
4268,Lamotrigine,1
4269,Lamotrigine,1
4270,Chlorphénoxamine,1
4271,Chlorphénoxamine,1
4271,Cafeïne,2
4272,Mométasone,1
4273,Tadalafil,1
4274,Tadalafil,1
4275,Tadalafil,1
4276,Tadalafil,1
4277,Tadalafil,1
4278,Tadalafil,1
4279,Atorvastatine,1
4280,Atorvastatine,1
4281,Atorvastatine,1
4282,Atorvastatine,1
4283,Atorvastatine,1
4284,Escitalopram,1
4285,Escitalopram,1
4286,Escitalopram,1
4287,Escitalopram,1
4288,Escitalopram,1
4289,Escitalopram,1
4290,Ixekizumab,1
4291,Talazoparib,1
4292,Talazoparib,1
4293,Flécaïnide,1
4294,Tamoxifène,1
4295,Tamoxifène,1
4296,Tamsulosine,1
4297,Ginkgo biloba,1
4298,Ginkgo biloba,1
4299,Acétylleucine,1
4300,Losartan,1
4301,Losartan,1
4302,Losartan,1
4303,Hydroxyzine,1
4304,Hydroxyzine,1
4305,Erlotinib,1
4306,Sulfate Ferreux,1
4307,Sulfate Ferreux,1
4307,Acide Folique,2
4308,Valsartan,1
4309,Valsartan,1
4310,Valsartan,1
4311,Tannate de gélatine,1
4312,Tannate de gélatine,1
4313,Urée 13C,1
4314,Lévofloxacine,1
4315,Lévofloxacine,1
4316,Lévofloxacine,1
4317,Lévofloxacine,1
4318,Pipéracilline,1
4318,Tazobactam,2
4319,Atézolizumab,1
4320,Atézolizumab,1
4321,Ramipril,1
4322,Ramipril,1
4323,Ramipril,1
4324,Ramipril,1
4325,Ramipril,1
4326,Ramipril,1
4327,Ramipril,1
4328,Téclistamab,1
4329,Téclistamab,1
4330,Ténofovir disoproxil,1
4331,Immunoglobuline humaine normale / 50 MG/ML,1
4332,Témozolomide,1
4333,Carbamazépine,1
4334,Carbamazépine,1
4335,Carbamazépine,1
4336,Terbinafine,1
4337,Terbinafine,1
4338,Terbinafine,1
4339,Terbinafine,1
4340,Terbinafine,1
4341,Telmisartan,1
4342,Telmisartan,1
4343,Lorazepam,1
4344,Lorazepam,1
4345,Buprenorphine,1
4346,Buprenorphine,1
4351,Témozolomide,1
4352,Témozolomide,1
4353,Temozolomide,1
4354,Temozolomide,1
4355,Temozolomide,1
4356,Tamsulosine,1
4357,Tamsulosine,1
4358,Atenolol,1
4358,Chlortalidone,2
4359,Aténolol,1
4360,Aténolol,1
4361,Ramipril,1
4362,Ramipril,1
4363,Ramipril,1
4364,Lithium,1
4365,Terbinafine,1
4366,Terbinafine,1
4367,Terbinafine,1
4368,Terbinafine,1
4369,Terbinafine,1
4370,Terbinafine,1
4371,Terbinafine,1
4372,Terbinafine,1
4373,Terbinafine,1
4374,Terpine,1
4374,Huilles essentielles,2
4375,Tetracycline,1
4376,Lymecycline,1
4377,Magnésium,1
4377,vitamine B6,2
4378,"Vaccin Diphtérique,Tétanique,Coquelucheux Acellulaire,Poliomyélitique Inactivé,Adsorbé",1
4379,Magnésium,1
4380,Théophylline,1
4381,Thiamphénicol,1
4382,Thiamphénicol,1
4383,Thiamphénicol,1
4384,Thiamphénicol,1
4385,Thiamphénicol,1
4386,Immunoglobulines de lapin antithymocytes humains,1
4387,Thym,1
4387,Eucalyptus,2
4387,Vitamine C,3
4388,Thyrotropine alfa,1
4389,Levothyroxine,1
4390,Thiamazole,1
4391,Tréhalose,1
4391,Acide hyaluronique,2
4392,Tadalafil,1
4393,Tadalafil,1
4394,Tadalafil,1
4395,Acide tiaprofénique,1
4396,Acide tiaprofénique,1
4397,Indapamide,1
4398,Ornidazole,1
4399,Ornidazole,1
4401,Ténoxicam,1
4402,Oméprazole,1
4403,Timolol,1
4406,Racécadotril,1
4407,Racécadotril,1
4408,Racécadotril,1
4409,Tiotropium,1
4410,Tiotropium,1
4411,Carraghénates,1
4411,Oxyde de titane,2
4411,Dioxyde De zinc,3
4412,Carraghénates,1
4412,Oxyde de titane,2
4412,Dioxyde de zinc,3
4413,Ciprofloxacine,1
4414,Tobramycine,1
4414,Dexamethasone,2
4415,Tobramycine,1
4415,Dexamethasone,2
4416,Tobramycine,1
4417,Complexe vitaminé + acide folique,1
4418,Extrait de pin,1
4418,Maca,2
4419,Désoximétasone,1
4420,Topiramate,1
4421,Topiramate,1
4422,Topiramate,1
4423,Oxomemazine,1
4424,Topotécan,1
4425,Fluocinonide,1
4426,Fluocinonide,1
4427,Fluocinonide,1
4428,Atorvastatine,1
4429,Atorvastatine,1
4430,Kétotifène,1
4431,Kétotifène,1
4432,Butamirate,1
4433,Mauve,1
4433,Cassis,2
4434,Insuline glargine,1
4435,Tramadol,1
4435,Paracétamol,2
4436,Atosiban,1
4437,Atosiban,1
4438,Linagliptine,1
4440,Tramadol,1
4441,Tramadol,1
4442,Tramadol,1
4443,Tramadol,1
4444,Tramadol,1
4445,Tramadol,1
4446,Tramadol,1
4447,Lactulose,1
4448,Clorazépate dipotassique,1
4449,Clorazépate dipotassique,1
4450,Travoprost,1
4451,Trastuzumab,1
4452,Trastuzumab,1
4453,Paroxétine,1
4454,Paroxétine,1
4455,Tramadol,1
4456,Guselkumab,1
4457,Insuline dégludec,1
4458,Insuline dégludec,1
4459,Cyproheptadine,1
4459,Vit B1,2
4459,B6,3
4459,B12,4
4459,Carnitine,5
4459,Lysine,6
4460,Palipéridone,1
4461,Palipéridone,1
4462,Palipéridone,1
4463,Methotrexate,1
4464,Methotrexate,1
4465,Ramipril,1
4466,Ramipril,1
4467,Ramipril,1
4468,Ceftriaxone,1
4469,Ceftriaxone,1
4470,Ceftriaxone,1
4471,Ceftriaxone,1
4472,Ceftriaxone,1
4473,Ceftriaxone,1
4474,Ceftriaxone,1
4475,Ceftriaxone,1
4476,Trimebutine,1
4477,Trimebutine,1
4478,Trimebutine,1
4479,Ceftriaxone,1
4480,Ceftriaxone,1
4481,Ceftriaxone,1
4482,Minoxidil,1
4484,Fluconazole,1
4485,Lévonorgestrel,1
4485,Ethinylestradiol,2
4486,Oxcarbazépine,1
4487,Oxcarbazépine,1
4488,Trimétazidine,1
4489,Trimétazidine,1
4490,Béclométasone,1
4490,Formoterol,2
4490,Glycopyrronium,3
4491,Trimébutine,1
4492,Trimébutine,1
4493,Fluconazole,1
4494,Perindopril,1
4494,Indapamide,2
4494,Amlodipine,3
4495,Perindopril,1
4495,Indapamide,2
4495,Amlodipine,3
4496,PARACETAMOL,1
4496,ACIDE ASCORBIQUE,2
4496,MALEATE DE PHENIRAMINE,3
4497,PARACETAMOL,1
4497,ACIDE ASCORBIQUE,2
4497,MALEATE DE PHENIRAMINE,3
4498,Estradiol,1
4498,Noréthistérone,2
4499,Triméthoprime,1
4499,Sulfaméthoxazole,2
4499,Bromhexine,3
4500,Triméthoprime,1
4500,Sulfaméthoxazole,2
4501,Triméthoprime,1
4501,Sulfaméthoxazole,2
4502,Triméthoprime,1
4502,Sulfaméthoxazole,2
4503,Ramipril,1
4503,Hydrochlorothiazide,2
4504,Ramipril,1
4504,Hydrochlorothiazide,2
4505,Ramipril,1
4505,Hydrochlorothiazide,2
4506,Piribédil,1
4507,Magnésium,1
4507,Vitamine B1,2
4507,Vitamine B6,3
4507,Vitamine B12,4
4508,Magnésium,1
4508,Vitamine B1,2
4508,Vitamine B6,3
4508,Vitamine B12,4
4509,Lamivudine,1
4509,Nevirapine,2
4509,Stavudine,3
4510,Dulaglutide,1
4511,Dulaglutide,1
4512,Tuberculine purifiée,1
4513,Fluoxétine,1
4514,Fluoxétine,1
4515,Fluoxétine,1
4516,Chlorphenoxamine,1
4516,Sulfogaiacolate de potassium,2
4516,Benzoate de sodium,3
4516,Paracetamol,4
4517,Telmisartan,1
4517,Amlodipine,2
4518,Telmisartan,1
4518,Amlodipine,2
4519,Telmisartan,1
4519,Amlodipine,2
4520,Tadalafil,1
4521,Tadalafil,1
4522,Tigécycline,1
4523,Lapatinib,1
4524,MOXIFLOXACINE,1
4525,Vaccin typhoïdique polyosidique,1
4526,Vaccin typhoïdique polyosidique,1
4527,Natalizumab,1
4528,Térazosine,1
4529,Térazosine,1
4530,Ciprofloxacine,1
4531,Ciprofloxacine,1
4532,Ciprofloxacine,1
4533,Ciprofloxacine,1
4534,Ciprofloxacine,1
4535,Ciprofloxacine,1
4536,Cimétidine,1
4537,Cimétidine,1
4538,Febuxostat,1
4539,Febuxostat,1
4540,Indacatérol,1
4540,Glycopyrronium,2
4541,Saccharomyces boulardii ( CNCM-1-745 ),1
4542,Saccharomyces Boulardii,1
4543,Saccharomyces boulardii ( CNCM-1-745 ),1
4544,Saccharomyces Boulardii,1
4545,Lopromide,1
4546,Lopromide,1
4547,Lopromide,1
4548,Lopromide,1
4549,Iopromide,1
4550,Tamsulosine,1
4551,Tamsulosine,1
4552,Tamsulosine,1
4553,Insuline humaine biogénétique,1
4554,Insuline humaine,1
4555,Insuline humaine biogénétique,1
4556,Insuline humaine,1
4557,Insuline humaine biogénétique,1
4558,Alfacalcidol,1
4559,Alfacalcidol,1
4560,Cartilage de requin,1
4560,Curcuma,2
4560,Harpagophytum,3
4561,Azithromycine,1
4562,Azithromycine,1
4563,Azithromycine,1
4564,Sacubitril,1
4564,Valsartan,2
4565,Valsartan,1
4565,Sacubitril,2
4566,Valsartan,1
4566,Sacubitril,2
4567,Tamsulosine,1
4568,Sélexipag,1
4569,Sélexipag,1
4570,Sélexipag,1
4571,Sélexipag,1
4572,Sélexipag,1
4573,Sélexipag,1
4574,Sélexipag,1
4575,Sélexipag,1
4576,Doxazosine,1
4577,Doxazosine,1
4578,Doxazosine,1
4579,Clobazam,1
4580,Flavoxate,1
4581,Alfuzosine,1
4582,Toltérodine,1
4583,Toltérodine,1
4584,Oxybutynine,1
4585,Ofloxacine,1
4586,Progesterone,1
4587,Progestérone,1
4588,Progestérone,1
4589,Progestérone,1
4590,Cholécalciférol,1
4591,Magnésium,1
4591,Pyridoxine,2
4592,Faricimab,1
4593,ANATOXINE TETANIQUE,1
4593,ANATOXINE DIPHTERIQUE,2
4593,NA,3
4593,NA,4
4594,Bacille De Calmet et Guerin,1
4595,Bacile de Calmet et Guerin,1
4596,Agomélatine,1
4597,Agomélatine,1
4598,Valaciclovir,1
4599,Valaciclovir,1
4600,Valaciclovir,1
4601,Diazépam,1
4602,Diazépam,1
4603,Amlodipine,1
4603,Valsartan,2
4604,Amlodipine,1
4604,Valsartan,2
4605,Amlodipine,1
4605,Valsartan,2
4606,Valsartan,1
4607,Valsartan,1
4608,Valsartan,1
4609,Valsartan,1
4609,Hydrochlorothiazide,2
4610,Valsartan,1
4610,Hydrochlorothiazide,2
4611,Valsartan,1
4611,Hydrochlorothiazide,2
4612,Valproate,1
4613,Valproate de sodium,1
4613,Acide valproïque,2
4614,Valproate de sodium,1
4614,Acide valproïque,2
4615,Valproate,1
4615,Acide valproïque,2
4616,Rivaroxaban,1
4617,Rivaroxaban,1
4618,Rivaroxaban,1
4619,Rivaroxaban,1
4620,Rivaroxaban,1
4621,Rivaroxaban,1
4622,Rivaroxaban,1
4623,Vancomycine,1
4624,Vancomycine,1
4625,Vancomycine,1
4626,Vancomycine,1
4627,Vancomycine,1
4628,Cétirizine,1
4630,Valsartan,1
4631,Valsartan,1
4632,Valsartan,1
4633,Valsartan,1
4634,Valsartan,1
4635,Valsartan,1
4636,Trimétazidine,1
4637,Trimétazidine,1
4638,Trimétazidine,1
4639,Trimétazidine,1
4640,"Virus de la grippe (inactivé, fragmenté) des souches suivantes: A (H1N1), A (H3N2), B (Yamagata) et B (Victoria) conformément aux recommandations annuelles de l'OMS pour l'hémisphère nord.",1
4641,"Virus de la grippe (inactivé, fragmenté) des souches suivantes: A (H1N1), A (H3N2), B (Yamagata) et B (Victoria) conformément aux recommandations annuelles de l'OMS pour l'hémisphère nord.",1
4642,Solifénacine,1
4643,Solifénacine,1
4644,Panitumumab,1
4645,Panitumumab,1
4646,Tadalafil,1
4647,Taladafil,1
4648,Taladafil,1
4649,Bortezomib,1
4650,Vigne rouge,1
4650,hamamélis,2
4650,Ginkgo,3
4651,Venlafaxine,1
4652,Venlafaxine,1
4653,Bortézomib,1
4654,Bortézomib,1
4655,Ténofovir alafénamide,1
4656,Venlafaxine,1
4657,Venlafaxine,1
4658,Venlafaxine,1
4659,Venlafaxine,1
4660,Complexe d'hydroxyde de Fer III,1
4661,Aescine,1
4661,Ruscogénine,2
4661,Proanthocyanidine,3
4661,Vitamine C,4
4662,Aescine,1
4662,Ruscogénine,2
4662,Proanthocyanidine,3
4662,Vitamine C,4
4663,Salbutamol,1
4664,Salbutamol,1
4665,Salbutamol,1
4666,Hydrosmine,1
4667,Hydrosmine,1
4668,Irbésartan,1
4669,Irbésartan,1
4670,Irbésartan,1
4671,Irbésartan,1
4672,Aloé vera,1
4673,Butoxyde de piperonyle,1
4673,benzododécinium bromure,2
4673,bioalléthrine,3
4674,Mebendazole,1
4675,Mebendazole,1
4676,"Virus de la rage (souche Wistar Rabies PM/WI 38 1503-3 M) inactivé** >= 2,5 UI***",1
4677,Abémaciclib,1
4678,Abémaciclib,1
4679,Abémaciclib,1
4680,Albendazole,1
4681,Albendazole,1
4682,Sulodexide,1
4683,Irbesartan,1
4684,Irbésartan,1
4685,Irbésartan,1
4686,Voriconazole,1
4687,Voriconazole,1
4688,Perindopril,1
4688,amlodipine,2
4689,Perindopril,1
4689,amlodipine,2
4690,Sildénafil,1
4691,Sildénafil,1
4692,Sildénafil,1
4693,Sildénafil,1
4694,Albumine humaine LFB,1
4695,Albumine humaine LFB,1
4696,Cyclopentolate,1
4697,Doxycycline,1
4698,Liraglutide,1
4700,Azacitidine,1
4701,Moxifloxacine,1
4702,Sildénafil,1
4703,Sildénafil,1
4704,Sildénafil,1
4705,Sildénafil,1
4706,Sildénafil,1
4707,KETOTIFENE,1
4708,Vildagliptine,1
4709,Vildagliptine,1
4710,Sildenafil,1
4711,Sildenafil,1
4712,Sildenafil,1
4713,Sildenafil,1
4714,Sildenafil,1
4715,Sildenafil,1
4716,Sildenafil,1
4717,Sildenafil,1
4718,Sildenafil,1
4719,Olopatadine,1
4720,Alogliptine,1
4720,Metformine,2
4721,Alogliptine,1
4721,Metformine,2
4722,Aloglipitine,1
4723,Aloglipitine,1
4724,Sildénafil,1
4725,Sildénafil,1
4726,Ganciclovir,1
4727,Astragale,1
4727,Safran,2
4727,Zinc,3
4727,Sélénium,4
4728,Aciclovir,1
4729,Aciclovir,1
4730,Aciclovir,1
4731,Aciclovir,1
4732,Aciclovir,1
4733,Aciclovir,1
4734,Tadalafil,1
4735,Tadalafil,1
4736,Tadalafil,1
4737,Tadalafil,1
4738,Tiémonium,1
4739,Tiémonium,1
4740,Tiémonium,1
4741,Vitamines et sels minéraux,1
4742,Acide hyaluronique,1
4742,vitamine B12,2
4742,Vitamine B5,3
4743,IODIXANOL,1
4744,Iodixanol,1
4745,IODIXANOL,1
4746,Iodixanol,1
4748,Ofloxacine,1
4749,Rosuvastatine,1
4750,Rosuvastatine,1
4751,Rosuvastatine,1
4752,Toxine botulinique de type A,1
4753,Acide Ascorbique,1
4754,Acide ascorbique,1
4755,Acide ascorbique,1
4757,Lactobacillus gasseri KS-13,1
4757,Bifidobacterium bifidum G9-1,2
4757,Bifidobacterium longum MM-2,3
4757,Protéase,4
4757,Lactase,5
4757,Lipase,6
4757,Amylase,7
4758,Lactobacillus gasseri KS-13,1
4758,Bifidobacterium bifidum G9-1,2
4758,Bifidobacterium longum MM-2,3
4758,Protéase,4
4758,Lactase,5
4758,Lipase,6
4758,Amylase,7
4759,Acide hyaluronique,1
4759,vitamine B12,2
4761,Complexe vitaminé,1
4761,Acide folique,2
4761,Fer,3
4762,Panax ginseng,1
4762,Gelée royale,2
4762,Vitamines,3
4762,Minéraux,4
4764,Magnésium,1
4764,Vitamine B1,2
4764,Vitamine B2,3
4764,Vitamine B6,4
4764,Vitamine B12,5
4765,Magnésium,1
4765,Vitamine B1,2
4765,Vitamine B2,3
4765,Vitamine B6,4
4765,Vitamine B12,5
4766,Acide ascorbique,1
4767,Acide ascorbique,1
4768,Acide ascorbique,1
4769,Cholécalciférol,1
4770,Benfotiamine (Vitamine B1 ),1
4771,Fenugrec plus complexe vitaminé,1
4772,Acide ascorbique,1
4773,Acide ascorbique,1
4773,Pyridoxine,2
4773,Nicotinamide,3
4773,Aspartate de magnesium,4
4774,Acide ascorbique,1
4774,Pyridoxine,2
4774,Nicotinamide,3
4774,Aspartate de magnesium,4
4775,12 vitamines et 8 minéraux,1
4776,Metopimazine,1
4777,Metopimazine,1
4778,Métopimazine,1
4779,Métopimazine,1
4780,Diclofenac,1
4781,Diclofenac,1
4782,Diclofenac,1
4783,Diclofenac,1
4784,Diclofenac,1
4785,Diclofenac,1
4786,Diclofenac,1
4787,Diclofenac,1
4788,"Anti-inflammatoire non stéroïdien (AINS), dérivé de l'acide acétique",1
4789,Diclofenac,1
4790,Diclofenac,1
4791,Diclofenac,1
4792,Métoclopramide,1
4793,Métoclopramide,1
4794,Voriconazole,1
4795,Celecoxib,1
4796,Celecoxib,1
4797,Celecoxib,1
4798,Tafamidis,1
4799,Fluoxetine,1
4800,Fluoxetine,1
4801,Duloxetine,1
4802,Duloxetine,1
4803,Bupropion,1
4804,Azacitidine,1
4807,Latanoprost,1
4807,Timolol,2
4808,Latanoprost,1
4809,Crizotinib,1
4810,Criotinib,1
4811,Alprazolam,1
4812,Théophylline,1
4813,Théophylline,1
4814,Théophylline,1
4815,Rivaroxaban,1
4816,Rivaroxaban,1
4817,Rivaroxaban,1
4818,Rivaroxaban,1
4819,Rivaroxaban,1
4820,Rivaroxaban,1
4821,Alfuzosine,1
4822,Olanzapine,1
4823,Olanzapine,1
4824,Carvédilol,1
4825,Carvédilol,1
4826,Tofacitinib,1
4827,Capecitabine,1
4828,Orlistat,1
4829,Orlistat,1
4830,Diclofenac,1
4831,Diclofenac,1
4832,Diclofenac,1
4833,Diclofenac,1
4834,Diclofenac,1
4835,Diclofenac,1
4836,Capécitabine,1
4837,Paliperidone,1
4838,Paliperidone,1
4839,Paliperidone,1
4840,Isotrétinoïne,1
4841,Isotrétinoïne,1
4842,Paroxétine,1
4843,Paroxétine,1
4844,Paroxétine,1
4845,Paroxétine,1
4846,Escitalopram,1
4847,Escitalopram,1
4848,Escitalopram,1
4849,Denosumab,1
4850,Amlodipine,1
4850,valsartan,2
4851,Amlodipine,1
4851,valsartan,2
4852,Amlodipine,1
4852,valsartan,2
4853,Amlodipine,1
4853,Valsartan,2
4853,HCT,3
4854,Amlodipine,1
4854,Valsartan,2
4854,HCT,3
4855,Amlodipine,1
4855,Valsartan,2
4855,HCT,3
4856,Amlodipine,1
4856,Valsartan,2
4856,HCT,3
4857,Larmes artificielles,1
4858,Dorzolamide,1
4859,Dorzolamide,1
4859,Timolol,2
4860,Enzalutamide,1
4861,Lévocétirizine,1
4862,Lévocétirizine,1
4863,Lévocétirizine,1
